id,listing_url,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
811615211623306620,https://www.airbnb.com/rooms/811615211623306620,Maui Resort Rentals: Honua Kai Hokulani 415,"Honua Kai occupies 38 pristine beachfront acres on the shores of Kaanapali’s North Beach so you’ll literally be just steps away from the tranquility of Maui’s shoreline. Stroll out to the beach to touch your toes in the soft sand or take a refreshing dip in the Pacific. An “Ohana Play Package” including beach chairs, BBQ equipment, and a portable cooler is provided complimentary.",https://a0.muscache.com/pictures/prohost-api/Hosting-811615211623306620/original/a4ecf9ec-9adb-4409-b67a-a2125289e308.jpeg,39073224,https://www.airbnb.com/users/show/39073224,Matthew William,2015-07-20,"Hawaii, United States","Maui Resort Rentals provides upscale vacation experiences at a curated collection of resort residences.

Our Kaanapali and Wailea offices are just minutes from Maui's beachfront resorts.

Our Ritz-Carlton and Marriott trained staff are here to serve. Your guest experience is our highest priority. 

As an added benefit, our courtesy shuttle offers free guest transportation to a number of West Maui locations.",within an hour,100%,99%,t,596.0,"['email', 'phone']",t,$846.00,2,180,1,10,180,180,5.4,180.0,t,1,3,17,258,,3,2,0,2023-06-15,2025-01-08,5.0,5.0,5.0,4.67,5.0,5.0,4.67,t,548,540,8,0
818088166165301612,https://www.airbnb.com/rooms/818088166165301612,Kona Palms#201,,https://a0.muscache.com/pictures/prohost-api/Hosting-818088166165301612/original/01a91ca7-c73c-4bb9-ae2c-e9e80d8e1326.jpeg,49441399,https://www.airbnb.com/users/show/49441399,Blake,2015-11-19,"Kailua-Kona, HI","We have been serving visitors to the Big Island since 1976, With the finest Vacation Homes and Condos available!

Knutson & Associates is a mid-sized, independently owned company consisting of dedicated professional Realtors®.

Our offices are located in Kailua-Kona, on the Big Island of Hawaii. We are celebrating our 49th year in business here in Kailua-Kona in 2025",within an hour,100%,100%,t,216.0,"['email', 'phone']",t,$109.00,1,1125,1,7,5,1125,2.7,217.9,t,14,44,74,317,,0,0,0,,,,,,,,,,t,203,203,0,0
828258606922741431,https://www.airbnb.com/rooms/828258606922741431,Perfect Waikiki Location!,"In the heart of Waikiki. On the ala wai canal and next to International market place. 3 blocks to the pristine Waikiki Beach. Shopping, restaurants, Foodland Farms grocery store all a block away. Waikiki Golf course close by.",https://a0.muscache.com/pictures/miso/Hosting-828258606922741431/original/e25238fb-4450-4cfd-8d9f-b5aaebf7c299.jpeg,500849192,https://www.airbnb.com/users/show/500849192,Mylinh,2023-02-13,,,within an hour,100%,100%,f,1.0,"['email', 'phone']",f,$277.00,29,365,29,29,365,365,29.0,365.0,t,30,60,90,364,,7,2,0,2023-04-20,2025-01-31,4.43,4.86,4.14,4.71,4.86,5.0,4.57,f,1,1,0,0
838045852233316107,https://www.airbnb.com/rooms/838045852233316107,Lush Kona Home • Pool • Lanai • Fully Equipped,,https://a0.muscache.com/pictures/miso/Hosting-838045852233316107/original/b89aec44-7854-4be0-a1d5-0dd44fcfb67b.jpeg,14136908,https://www.airbnb.com/users/show/14136908,Anthony,2014-04-10,"San Jose, CA",,within an hour,100%,100%,t,3.0,"['email', 'phone', 'work_email']",t,$431.00,3,90,3,3,90,90,3.0,90.0,t,3,26,52,266,,61,30,4,2023-03-06,2025-03-10,4.95,4.97,5.0,5.0,4.98,4.93,4.92,f,1,1,0,0
846378250487566564,https://www.airbnb.com/rooms/846378250487566564,Luxury Studio @ Marriott's Ko Olina Beach Club,"Ko Olina encompasses 642 acres with sweeping ocean and mountain views and a string of jewel-like lagoons connected by more than a mile and a half of seaside pathways. You can enjoy endless water activities or just relax on the stunning beach, often named one of the world’s best. There are lots of shops, restaurants, and plenty of things to do and see!",https://a0.muscache.com/pictures/miso/Hosting-846378250487566564/original/3e172eae-7ddf-43fa-940d-a06d493d2827.jpeg,489363368,https://www.airbnb.com/users/show/489363368,Vacation Award,2022-11-27,"Miami Beach, FL","Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100%,51%,t,550.0,"['email', 'phone']",t,$600.00,4,365,4,4,365,365,4.0,365.0,t,29,59,89,364,,0,0,0,,,,,,,,,,f,75,0,75,0
848462456994965900,https://www.airbnb.com/rooms/848462456994965900,Kailua-Kona Vacation Rental - Walk to Beach!,"BEACHFRONT FUN: Honl’s Beach (0.2 miles), Jackie Rey's Ohana Grill Kona (0.5 miles), Huggo's (0.6 miles), Island Lava Java (0.6 miles), Magic Sands Beach Park (3 miles), Kahalu’u Beach Park (4 miles) <br />DOWNTOWN KONA (2 miles): Hulihe‘e Palace, Kailua Pier, Island Breeze Luau - He 'Ohana Kakou, Old Kona Airport State Recreation Area, shops, restaurants & more <br />OUTDOOR REC: Pu'uhonua O Hōnaunau National Historical Park (21 miles), Mauna Kea (65 miles), Hawaiʻi Volcanoes National Park (93 miles) <br />AIRPORT: Kona International Airport (10 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-848462456994965900/original/3a85ebc9-327d-4a0b-aefc-821a8afd10f4.jpeg,151398424,https://www.airbnb.com/users/show/151398424,Evolve,2017-09-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,612.0,"['email', 'phone']",t,$88.00,30,1125,30,30,1125,1125,30.0,1125.0,t,4,4,4,4,,6,0,0,2023-04-21,2024-02-08,4.83,4.83,5.0,5.0,5.0,5.0,4.83,t,214,214,0,0
862528815370919350,https://www.airbnb.com/rooms/862528815370919350,Special- Luxe Home with Hot Tub in Kailua Kona,Kaloko Mauka is home to many wild parrots. The winter months are especially beautiful with sunny skies. The summer season is our rainy season but the temperatures tend to be warm. There is a well known walking trail in the forest close by to explore the canopy rainforest. There is also a coffee farm tour a block away that happens throughout the day.,https://a0.muscache.com/pictures/miso/Hosting-862528815370919350/original/76ecc68f-cf5f-4e3f-ada2-3d41bce73d33.jpeg,469393239,https://www.airbnb.com/users/show/469393239,Sundara,2022-07-14,,Aloha! Thanks for looking at my new cottage for your vacation. I have lived on the Big Island since the age of 5 and I absolutely love this island. I have fun exploring the Big Island with my active family. I love to surf and do yoga. Please feel free to message me anytime to improve your Big Island experience.,within an hour,100%,100%,t,1.0,"['email', 'phone']",t,$230.00,3,30,1,3,1125,1125,2.9,1125.0,t,3,8,14,128,,102,61,3,2023-05-31,2025-03-10,5.0,5.0,5.0,4.99,5.0,4.98,4.94,t,1,1,0,0
867573673560953298,https://www.airbnb.com/rooms/867573673560953298,Partial Oceanview - March Deal Was $295 Now $213,,https://a0.muscache.com/pictures/prohost-api/Hosting-867573673560953298/original/63bff863-7ec1-48f1-ad16-2c8eb291b49f.jpeg,146182295,https://www.airbnb.com/users/show/146182295,Sullivan Properties,2017-08-15,"Lahaina, HI","Aloha & Welcome to Maui Resorts at Sullivan Properties, offering affordable Vacation Condo Rentals on the tropical paradise island getaway of West Maui, Hawaii. We have been providing visitors & residents with the best Maui Condo Rentals & Property Management Services for over 40 yrs. We offer the best quality, selection and service on the ""West Side"" of Maui: Lahaina to Kapalua.

Sullivan Properties Inc.",within an hour,100%,100%,f,72.0,"['email', 'phone']",t,,1,1125,1,14,4,1125,4.5,96.1,t,13,43,73,348,,5,4,1,2024-01-01,2025-02-13,4.4,4.8,4.8,5.0,4.8,4.8,4.2,t,51,51,0,0
877717446162150636,https://www.airbnb.com/rooms/877717446162150636,Celebrate 4th of July in a 2BR Villa!,"Ka'anapali Beach has a gorgeous stretch of coastline filled with powder white sand, gentle waves, and stunning views of the island’s West Maui mountains. You can enjoy endless water activities or just relax on the stunning beach, often named one of the world’s best. Located just north of Whalers Village, there is outdoor shopping and delicious restaurants nearby. Lahaina is just 5 miles south, with hundreds of shops, restaurants, and plenty of things to do and see!",https://a0.muscache.com/pictures/miso/Hosting-877717446162150636/original/5be967b0-362f-4980-9657-986f183be7fb.jpeg,489363368,https://www.airbnb.com/users/show/489363368,Vacation Award,2022-11-27,"Miami Beach, FL","Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100%,51%,t,550.0,"['email', 'phone']",t,,7,365,7,7,365,365,7.0,365.0,t,0,0,0,0,,0,0,0,,,,,,,,,,t,75,0,75,0
887557865883825819,https://www.airbnb.com/rooms/887557865883825819,Hawaii's Big Island Kona Coast - 1 bedroom suite,,https://a0.muscache.com/pictures/miso/Hosting-887557865883825819/original/74924bc7-a24c-4d22-a635-0e7c79c4feb8.jpeg,79275751,https://www.airbnb.com/users/show/79275751,Ann,2016-06-22,,,within an hour,100%,79%,t,121.0,"['email', 'phone']",t,$220.00,3,365,3,3,365,365,3.0,365.0,t,9,9,9,9,,4,4,0,2024-11-08,2025-01-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,40,40,0,0
898015102491955467,https://www.airbnb.com/rooms/898015102491955467,Portlock Paradise,"The Neighborhood -  This home is located in Hawaii Kai in the  upscale residential neighborhood of Portlock, a short distance from Waikiki.  Nearby are all the conveniences needed, including Whole Foods and Costco, drug stores, casual dining, upscale restaurants and local boutiques. Haunama Bay is a few minutes down the street for snorkeling, other nearby activities include hiking, parasailing, jet skiing, hang gliding, and golfing. The home is located close to major highway access so is a convenient starting point for day trips. Waikiki is 7 miles away, the airport is 13 miles, and Pearl Harbor 16 miles.",https://a0.muscache.com/pictures/miso/Hosting-898015102491955467/original/8b8d50fe-0baa-438a-80e3-acb4a864e6b8.jpeg,1191923,https://www.airbnb.com/users/show/1191923,Hawaii,2011-09-21,"Honolulu, HI","Hawaii Beach Homes is a boutique agency that offers reservations for a small selection of beach front rentals on the beautiful island of Oahu.  

Hawaii Beach Homes is a travel agency licensed in the state of Hawaii. We specialize in booking beach homes for visitors, and are not a property management company. We carefully select each property we reserve for our clients. Our staff is familiar with every house, beach, and neighborhood on Oahu, and we love nothing more than helping you choose the perfect spot. We understand that a trip to Hawaii is an experience of a life time for many of our guests.  Our goal is to ensure that you feel truly at home while in Hawaii and to assist you in experiencing true Aloha. 
",within a day,100%,59%,f,16.0,"['email', 'phone']",t,,30,90,30,30,90,90,30.0,90.0,t,14,44,74,288,,1,0,0,2023-12-13,2023-12-13,4.0,5.0,4.0,5.0,4.0,4.0,4.0,f,9,9,0,0
906694699639464777,https://www.airbnb.com/rooms/906694699639464777,"Mauna Lani Fairway 504, Private Beach Club Access",Mauna Lani Resort,https://a0.muscache.com/pictures/prohost-api/Hosting-906694699639464777/original/f22e1870-c394-499a-9e52-8362942396bd.jpeg,18476866,https://www.airbnb.com/users/show/18476866,Matthew,2014-07-20,"Kailua-Kona, HI","Kona Coast Vacations hosts over 5,400 reservations a year with the help of knowledgeable management, proficient team members and trusted home owners. Open 7 days a week, we strive to help with each visitors’ every need. Sharing Aloha from the first contact whether it is phone or email, we are here to assist by making the booking process as seamless as can be. We pride ourselves on providing hands on assistance whenever it is needed, whether it is reservation details, maintenance issues, or even booking activities! 

Kona Coast Vacations is fortunate to team up with great property owners which is instrumental in providing exceptional homes for our new and returning guests. With over 240 vacation rentals from oceanfront homes, ocean view condos and private estates, we are here for your every need, open seven days a week to take care of our guests and owners. With two locations in Kailua Kona and Mauna Lani we have dedicated specialists in guest services managing reservations, maintenance, and property checks alongside our accounting, support and marketing specialists. We are proud to be Airbnb members since 2001 and now are Superhosts with over 1070 reviews.
We hope to host you Hawaii and help create a memory to last you a lifetime. We are your “’Ohana” (family) on the Big Island of Hawaii, please do not hesitate to utilize our listed resources and book activities thru Kona Concierge.  
",within an hour,100%,92%,t,309.0,"['email', 'phone']",f,$434.00,1,365,4,10,365,365,4.3,365.0,t,6,12,33,127,,2,0,0,2023-07-14,2024-03-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,222,222,0,0
912653201420850051,https://www.airbnb.com/rooms/912653201420850051,Apartment above the crowds,,https://a0.muscache.com/pictures/miso/Hosting-33451767/original/c1131a7c-01c3-400d-98ff-b13ba0076cb0.png,24716229,https://www.airbnb.com/users/show/24716229,Dan & Mieko,2014-12-11,"Holualoa, HI",Aloha. Mieko and Dan just started hosting in our beautiful Holualoa house. Our purpose is to help visitors to our magical island have the best time possible while here. ,within a day,100%,75%,f,4.0,"['email', 'phone']",t,$100.00,28,120,28,28,120,120,28.0,120.0,t,0,0,0,0,,3,2,0,2024-02-07,2024-12-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,1,2,0
917221881943924324,https://www.airbnb.com/rooms/917221881943924324,Oceanview Marriott Ko'Olina Studio,,https://a0.muscache.com/pictures/miso/Hosting-917221881943924324/original/daace7e1-ccfe-4c5a-94b9-7d764987104f.jpeg,512514988,https://www.airbnb.com/users/show/512514988,Laurie,2023-04-30,"Pearl City, HI",,within a day,100%,,f,5.0,"['email', 'phone']",t,$329.00,3,7,3,7,1125,1125,3.1,1125.0,t,0,0,0,5,,0,0,0,,,,,,,,,,t,5,5,0,0
928269141865366792,https://www.airbnb.com/rooms/928269141865366792,Front Row Seat to Kona's best surfing and sunsets,Kona,https://a0.muscache.com/pictures/prohost-api/Hosting-928269141865366792/original/84a03c6a-2f07-44c5-9782-8989414bb3be.jpeg,345626112,https://www.airbnb.com/users/show/345626112,Kona Beach,2020-05-07,"Kailua-Kona, HI","We are Kona Beach Properties.  The Principal Broker, Tracy Leverone, has lived in Kona for 30 years and worked in the real estate industry here for 15. Her involvement in the community includes volunteer committee work with the West Hawaii Association of Realtors Government Affairs Committee (GAC), The Hawaii Association of Realtors GAC and Housing subcommittees, and the National Association of Residential Property Managers (NARPM) at the national and local levels. We manage vacation rentals along the west side of the Big Island of Hawaii from North Kona to Keauhou. Our expert knowledge of the Kailua-Kona rental market helps us to provide superior service to our guests.  We look forward to hosting your stay.",within an hour,100%,100%,f,33.0,"['email', 'phone', 'work_email']",t,$399.00,1,365,3,5,365,365,5.0,365.0,t,19,49,79,291,,7,3,0,2023-08-30,2024-08-24,4.86,4.86,5.0,4.86,4.71,4.86,4.86,t,27,27,0,0
931413390833434036,https://www.airbnb.com/rooms/931413390833434036,Kauai Coast Beachboy 1BR Oceanfront Condo,,https://a0.muscache.com/pictures/miso/Hosting-931413390833434036/original/8cc39aaa-7e94-4a12-b959-291b6aa36f32.jpeg,21265745,https://www.airbnb.com/users/show/21265745,Brad And Sarah,2014-09-12,"Little River, SC","Husband and wife with two littles under the age of 10.  We love to travel, love the outdoors, and love to share other parts of the world and our country with our children.  

We both believe vacation and traveling is so important, and that carries over into how we take care of the people who book vacations with us!",within a few hours,97%,74%,t,319.0,"['email', 'phone']",t,"$1,029.00",2,365,2,10,365,365,2.3,365.0,t,0,4,4,4,,0,0,0,,,,,,,,,,f,94,94,0,0
940661213486578448,https://www.airbnb.com/rooms/940661213486578448,2BR Oceanview Dec23-30 2023 ONLY,,https://a0.muscache.com/pictures/miso/Hosting-940661213486578448/original/8dc8bf6a-876d-408f-adac-b3f6f7dfb4ac.jpeg,182514992,https://www.airbnb.com/users/show/182514992,Jeff,2018-04-04,"Nashville, TN",,within an hour,100%,,f,1.0,"['email', 'phone']",t,$895.00,7,7,7,7,7,7,7.0,7.0,t,0,0,0,0,,0,0,0,,,,,,,,,,t,1,1,0,0
950242854323287827,https://www.airbnb.com/rooms/950242854323287827,NEW Guesthouse-Full Kit & Bath w/ Ocean Views!,"The neighborhood is on agricultural land, and is somewhat removed from the hustle and bustle of city life.  There are no street lights, and the roads can be bumpy (it's located on a volcano).  <br />Situated at 3600' elevation (in the clouds), in the largest subdivision in the world on the slopes of the largest Volcano (Mauna Loa) in the world!<br /><br />Located 1.25 hours from Kona and 1.75 hours from Hilo Hawaii. <br /><br />There are no sidewalks or streetlights, and given the elevation it is not recommended to stray too far from the home on foot.",https://a0.muscache.com/pictures/miso/Hosting-950242854323287827/original/05a3d695-6c62-4c23-9da4-2226ac69f904.jpeg,45681190,https://www.airbnb.com/users/show/45681190,Andrew,2015-10-03,"Indianapolis, IN","Born and Raised in Indiana, where we're known for 'Hoosier Hospitality.'  As a 5 star rated Turo Powerhost, we have experience hosting guests. 

If our home is available you'll find it priced BELOW average prices on the island.  The drive to our unit puts you in the middle of so many Hawaii Island attractions without the heat and congestion you'll find in Kona/Hilo.  

Reach out with any questions, E Komo Mai to Hawaii Island!",within an hour,100%,98%,t,3.0,"['email', 'phone']",t,$67.00,3,730,3,3,1125,1125,3.0,1125.0,t,6,7,24,120,,54,44,4,2023-09-16,2025-03-02,4.94,4.98,4.96,5.0,5.0,4.85,4.93,t,2,2,0,0
